node_index,xi,eta
0,4.5838901672348795,-0.0830902670014282
1,4.581850864209207,-0.0852743863980889
2,4.579964625243731,-0.08774476595611536
3,4.577845065071466,-0.09018493796478688
4,4.575930457666094,-0.09294645473913402
5,4.574136538604698,-0.09594321206786144
6,4.572253209688181,-0.09904565282283856
7,4.57047746461049,-0.1023717363293325
8,4.568904155597551,-0.10595782731497509
9,4.567422270247191,-0.10974446351791642
10,4.566028800782914,-0.11372907557415851
11,4.564940471677351,-0.11797278586940176
12,4.5640813001726865,-0.12243663482224384
13,4.563458192374548,-0.12711084668858266
14,4.563174134074591,-0.13199308042324726
15,4.563187578435698,-0.13706373553127635
16,4.5635110393972464,-0.14230998856770577
17,4.564261126561573,-0.1477053205279408
18,4.56534949799237,-0.15324318553783967
19,4.566770366480665,-0.1589139464622376
20,4.5685962697808735,-0.16468613568423135
21,4.570842851854692,-0.1705377159073305
22,4.573488911507445,-0.1764615470219128
23,4.576542610527629,-0.18244085930614487
24,4.580009048538928,-0.1884602593538676
25,4.583849710632276,-0.1945322597340743
26,4.588092381816056,-0.20063136178052943
27,4.592750157300249,-0.20673904179728392
28,4.597787568613435,-0.21287530567274343
29,4.603190100640518,-0.21904909382518287
30,4.6090015223026795,-0.22521834056348236
31,4.615215203954465,-0.2313843616049593
32,4.62181168441493,-0.23756456989710112
33,4.62880927018301,-0.2437384137860137
34,4.636206100181182,-0.24990711097361873
35,4.643982656585951,-0.2560956861118307
36,4.652156957078036,-0.26228443750399344
37,4.660742127462774,-0.26845825651111094
38,4.669720763318884,-0.2746451469257664
39,4.679093623025041,-0.2808502209260047
40,4.688882979017548,-0.28704591459791906
41,4.699091257063922,-0.2932343078394351
42,4.709712594185145,-0.2994326856311012
43,4.720759119184546,-0.305628944580845
44,4.732236664331411,-0.31182169517912045
45,4.744136945367592,-0.31803701262440287
46,4.756469468775189,-0.3242688848618836
47,4.769254458660938,-0.33048903532193613
48,4.782490525798027,-0.33671245713933484
49,4.796172743591362,-0.34296388428645647
50,4.810315962531683,-0.3492260214430587
51,4.824931065852994,-0.3554894235596138
52,4.840014909784621,-0.36177775254707945
53,4.855578643781366,-0.36808173261187715
54,4.871636975561482,-0.3743824063235453
55,4.888188381420256,-0.3807018778523747
56,4.905234634439029,-0.38705546258525664
57,4.9227936938035,-0.39341520820886333
58,4.940871860359413,-0.3997840156013236
59,4.959467994663514,-0.4061868323729293
60,4.978593492784102,-0.41261323692731017
61,4.998262189678259,-0.4190446153211349
62,5.0184731598009105,-0.4255072029750678
63,5.039232482056255,-0.4320067100918384
64,5.060556674042327,-0.43851506611682883
65,5.082450031177658,-0.4450430979973166
66,5.104913145585362,-0.45161503057849395
67,5.127960154894566,-0.45820920889327055
68,5.151601094922445,-0.4648170512578989
69,5.175835611691914,-0.4714672028317837
70,5.200672154023953,-0.4781571175152849
71,5.226125006105442,-0.4848617416431382
72,5.252197547240961,-0.4915964141289614
73,5.278892224886589,-0.49838077343154313
74,5.30622218846659,-0.5051922786633269
75,5.334196006182542,-0.5120254471662136
76,5.362813577581803,-0.5189101993715101
77,5.392084495067704,-0.5258365459012666
78,5.422020916547841,-0.532782440931495
79,5.452623671256395,-0.5397737669731664
80,5.483898292017736,-0.5468161975674775
81,5.515855901182572,-0.5538898187747249
82,5.548502910474782,-0.5609946899185028
83,5.581838622741812,-0.5681633159279205
84,5.615875074581223,-0.5753687247261194
85,5.650619288254746,-0.5826059625673596
86,5.6860721698700765,-0.5898987919396963
87,5.722239976185091,-0.5972446881595035
88,5.75913195109573,-0.6046251630077365
89,5.796750985662417,-0.6120521391357221
90,5.835098762386893,-0.6195431727903884
91,5.874184208842601,-0.6270778022434397
92,5.914012644089993,-0.6346525970846207
93,5.954583736822468,-0.6422928693516936
94,5.995904367771563,-0.6499848054569375
95,6.03798000740048,-0.6577204886364401
96,6.08081273774761,-0.665509025821116
97,6.1244029303788405,-0.6733679366928105
98,6.168759170924695,-0.6812677714063096
99,6.213882983792477,-0.6892166862731338
100,6.2597732872209715,-0.6972365066288571
101,6.306434726522554,-0.7053149897464605
102,6.353871749682017,-0.7134390626192058
103,6.402083223033427,-0.721626480809065
104,6.451069672534833,-0.7298838915710963
105,6.500837188566566,-0.7381830211339131
106,6.55138273032882,-0.7465482164175905
107,6.602705668016357,-0.7549878804851594
108,6.654809600348257,-0.763482782615076
109,6.707696002572141,-0.7720244067468227
110,6.761359353185804,-0.7806456794894897
111,6.815801627778309,-0.789331176095965
112,6.871023532550263,-0.7980711092593965
113,6.927022605656256,-0.8068735409051914
114,6.98379400356732,-0.8157598039190924
115,7.041342887201976,-0.8246850769770032
116,7.099661397222731,-0.8336858584216658
117,7.158747806386941,-0.8427571177820791
118,7.218599558960459,-0.8518969230122755
119,7.279217712369915,-0.8610772132929209
120,7.340590891014341,-0.8703495941671966
121,7.402720682787076,-0.8796778028668489
122,7.465601400441543,-0.8890713784466333
123,7.52922978038398,-0.8985213501894306
124,7.593596693750678,-0.9080558999764972
125,7.658702310268954,-0.9176380907176269
126,7.7245380791574725,-0.927287556123123
127,7.791097312495794,-0.9370090339127958
128,7.858375059616768,-0.9467929670170917
129,7.9263666012833145,-0.9566256617896965
130,7.995059956355911,-0.9665412207447633
131,8.064451983910097,-0.9765101922416153
132,8.134533624477736,-0.9865417250691235
133,8.205297692288818,-0.9966295329454687
134,8.276733638843837,-1.0067885303421744
135,8.34883475417723,-1.0170043027023206
136,8.42159223184339,-1.0272747640331494
137,8.494996327605524,-1.037602116504788
138,8.569034690641212,-1.0480048137668632
139,8.643702602786734,-1.0584446206262412
140,8.71898634390041,-1.0689451782667212
141,8.794874136432083,-1.0795140913578576
142,8.871358871979018,-1.090123145625347
143,8.948427225751802,-1.1007865894450288
144,9.026065793686207,-1.1115171687751821
145,9.104266501153853,-1.1222868933851924
146,9.183015861919408,-1.1331048228688858
147,9.262301067825389,-1.1439730656180085
148,9.342108805049,-1.154895402522788
149,9.422427879519745,-1.165858119009149
150,9.503244131115116,-1.1768672352711
151,9.584542234810563,-1.187935464851865
152,9.666312358843225,-1.1990332890273214
153,9.748538596993024,-1.210174035465526
154,9.831205607300715,-1.2213651842781914
155,9.914301391836897,-1.2325878045268375
156,9.997811474334602,-1.243839601077299
157,10.08171894953333,-1.255134741918612
158,10.166009883833368,-1.266463822128257
159,10.250669238105012,-1.2778241721123393
160,10.335681305272056,-1.2892166962998834
161,10.421030077675777,-1.3006432129948264
162,10.506700554153216,-1.3120967490905202
163,10.592677049765134,-1.3235742226327596
164,10.678942869515499,-1.3350789801609793
165,10.765481726859976,-1.3466102465378562
166,10.852280208562748,-1.358144645812294
167,10.939317640335547,-1.3697124566935845
168,11.026580376916332,-1.3812902319876612
169,11.114049807832792,-1.3928911235526666
170,11.201711894478338,-1.4044930964463684
171,11.289546427796378,-1.4161200580384172
172,11.377538336029643,-1.4277565580723102
173,11.465671919470386,-1.4393913762884407
174,11.553927552966742,-1.4510426045322422
175,11.642290214803026,-1.4626931361785365
176,11.7307430996763,-1.4743391018853584
177,11.819268092310033,-1.485986402571538
178,11.907847211760181,-1.4976398286809487
179,11.996466051953998,-1.5092769517174263
180,12.08510509624138,-1.5209142705792371
181,12.173747655493745,-1.5325468934352637
182,12.262377056170896,-1.5441700060088146
183,12.350976884513665,-1.5557770821299757
184,12.439529132422544,-1.5673741147578835
185,12.528017590034244,-1.5789537982587878
186,12.616425299840987,-1.5905150358597597
187,12.704736224573963,-1.602050266134197
188,12.792931652109047,-1.6135730513563908
189,12.880997286173942,-1.625063870944164
190,12.968914872616397,-1.6365343092430127
191,13.056668817109838,-1.647976437488297
192,13.1442417564086,-1.6593968247632866
193,13.231620196521185,-1.6707733595243033
194,13.318784989633627,-1.6821283932449442
195,13.405722439140018,-1.6934435670600108
196,13.492415830098768,-1.704724903854008
197,13.578851793949708,-1.7159539696445607
198,13.665010873180803,-1.7271604980271285
199,13.750881868771861,-1.7383120853394862
200,13.836447366292939,-1.7494256031432496
201,13.921693413145473,-1.7604927916687063
202,14.006604628270699,-1.7715179609207004
203,14.091168655503123,-1.782483740071638
204,14.175368433423257,-1.7934107002792967
205,14.259191979597466,-1.8042819961569114
206,14.342626420913392,-1.8150894174262027
207,14.425655682559794,-1.8258512957439441
208,14.508268737684418,-1.8365488855422962
209,14.590451345075595,-1.847190174900069
210,14.672190609234006,-1.857774732351429
211,14.753475606850218,-1.8682888989342004
212,14.834291935754868,-1.8787479466858505
213,14.9146281567371,-1.8891463374344473
214,14.994474874266546,-1.8994648552282034
215,15.07381730074944,-1.9097281352882463
216,15.152646381755533,-1.9199186662845789
217,15.230951968029695,-1.9300296139542605
218,15.308721065748324,-1.9400784178200932
219,15.385944287580806,-1.950056874771438
220,15.462613897112984,-1.9599462915043544
221,15.538716484740068,-1.9697742442877295
222,15.614244117587043,-1.9795282235527423
223,15.689189306363847,-1.9891946444569164
224,15.763541213853944,-1.9987882416529967
225,15.837291627393242,-2.0083058030133567
226,15.910433656486358,-2.0177362724815735
227,15.982958889208378,-2.0270828006730075
228,16.054858015428035,-2.036357935252332
229,16.126126767094174,-2.0455375454150997
230,16.19675590608898,-2.054638493337101
231,16.266739359822626,-2.0636555184605907
232,16.336070248075334,-2.072592069374163
233,16.404744464270753,-2.0814325067040755
234,16.47275389438711,-2.0901947396895664
235,16.540094502909195,-2.0988674458011185
236,16.6067612187613,-2.1074497693537335
237,16.67274888389418,-2.1159439516742875
238,16.738053093452873,-2.124348795175552
239,16.80266958686833,-2.1326643816324364
240,16.86659479487272,-2.140887808451658
241,16.929824246521132,-2.1490255547607116
242,16.992355494173516,-2.15707073288242
243,17.054185218144383,-2.165025572254347
244,17.115311143547018,-2.172886502744624
245,17.175729878833476,-2.1806609366472487
246,17.235440387454133,-2.1883402586469085
247,17.29444080157774,-2.1959245700233976
248,17.35272889426237,-2.203419000205796
249,17.410303727965225,-2.210820857262713
250,17.46716436683687,-2.2181296165227335
251,17.52330999423631,-2.225345978779775
252,17.578739773200525,-2.232472926471783
253,17.633454467901398,-2.239503079250527
254,17.687453181557025,-2.246444041387014
255,17.740736758440857,-2.253291900413031
256,17.793305649816592,-2.260047798523091
257,17.845161362897088,-2.2667066219368412
258,17.896303922505773,-2.273276725253022
259,17.946734965608627,-2.279755805019124
260,17.996456687168624,-2.2861390693658588
261,18.045469852904873,-2.2924346746210245
262,18.093776994486646,-2.298638807044074
263,18.1413802727521,-2.304752283160903
264,18.18828241417508,-2.3107732181165574
265,18.234485314573934,-2.3167078602633953
266,18.279992605557453,-2.3225505641453017
267,18.32480755485399,-2.3283000986979325
268,18.36893232333498,-2.33396540160533
269,18.412371323714055,-2.339539367083687
270,18.45512767332182,-2.345026441976581
271,18.497205385580465,-2.350425509229022
272,18.53860814375403,-2.355739400814894
273,18.579340409492378,-2.3609662170364256
274,18.61940636749517,-2.366107507709488
275,18.658810416109397,-2.3711644068132385
276,18.69755754023275,-2.376134683600218
277,18.735652047867195,-2.3810225470940116
278,18.77309937580928,-2.3858245290542723
279,18.809903928379917,-2.3905462896372387
280,18.846071327566488,-2.3951850327405344
281,18.881606907958425,-2.3997411970966915
282,18.916515202725776,-2.404222421821177
283,18.950803088559127,-2.408618989102186
284,18.98447564616912,-2.412936048309913
285,19.01753780378343,-2.4171807656545425
286,19.049996796973858,-2.4213431094392868
287,19.08185818074631,-2.425426890339927
288,19.11312749324203,-2.429436760479365
289,19.143810949013925,-2.4333727612326634
290,19.173915176000513,-2.437232337374781
291,19.203446309780947,-2.4410173592274296
292,19.232410060800806,-2.4447335613715038
293,19.260813594083494,-2.448375845617776
294,19.28866338820215,-2.4519449372485282
295,19.315965077611423,-2.4554485808635755
296,19.342726272796273,-2.4588795108139614
297,19.368953600470892,-2.4622384908742156
298,19.394652609513066,-2.4655350254879056
299,19.419830872044432,-2.468763125984104
300,19.444495408259527,-2.4719213646052025
301,19.468651887891557,-2.4750190788476956
302,19.492307680137735,-2.4780525348002724
303,19.515469993452125,-2.4810194124260767
304,19.538144967838594,-2.4839258561879607
305,19.56033948243229,-2.4867723382307383
306,19.582061090574975,-2.4895541378523793
307,19.6033160949494,-2.4922763288896568
308,19.624111031228292,-2.494942175079538
309,19.64445341761835,-2.4975472515957415
310,19.66434973490344,-2.5000951821773043
311,19.683806572779705,-2.5025886661512664
