route,configuration,frequency_index,omega_0_rad_s,omega_e_rad_s,term,row,column,value_real,value_imag
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,rigid_mass,heave,heave,32.60032733,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,rigid_mass,heave,pitch,0.0,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,rigid_mass,pitch,heave,0.0,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,rigid_mass,pitch,pitch,11.080492655866367,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,added_mass,heave,heave,67.24054517228247,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,added_mass,heave,pitch,-10.570193696459405,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,added_mass,pitch,heave,-10.570193696459405,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,added_mass,pitch,pitch,8.655104505560654,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,radiation_damping,heave,heave,617.3415731540192,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,radiation_damping,heave,pitch,-640.5737609666241,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,radiation_damping,pitch,heave,106.80009215564534,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,radiation_damping,pitch,pitch,176.99661647952198,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,restoring,heave,heave,4514.819046847233,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,restoring,heave,pitch,-3091.2759860029832,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,restoring,pitch,heave,2007.0379031017178,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,restoring,pitch,pitch,806.2655863344758,0.0
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,excitation_per_wave_amplitude,heave,wave_amplitude,-920.8788038480521,39.965278378000455
faltinsen_ch9,FnB=2.82,0,5.6536266065862,24.395000000000007,excitation_per_wave_amplitude,pitch,wave_amplitude,-451.65881045818793,-906.9112694118162
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,rigid_mass,heave,heave,32.60032733,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,rigid_mass,heave,pitch,0.0,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,rigid_mass,pitch,heave,0.0,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,rigid_mass,pitch,pitch,11.080492655866367,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,added_mass,heave,heave,67.24054517228247,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,added_mass,heave,pitch,-10.570193696459405,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,added_mass,pitch,heave,-10.570193696459405,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,added_mass,pitch,pitch,8.655104505560654,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,radiation_damping,heave,heave,617.3415731540192,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,radiation_damping,heave,pitch,-640.5737609666241,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,radiation_damping,pitch,heave,106.80009215564534,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,radiation_damping,pitch,pitch,176.99661647952198,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,restoring,heave,heave,4514.819046847233,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,restoring,heave,pitch,-3091.2759860029832,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,restoring,pitch,heave,2007.0379031017178,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,restoring,pitch,pitch,806.2655863344758,0.0
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,excitation_per_wave_amplitude,heave,wave_amplitude,-1431.3791939453106,-732.0782406425061
faltinsen_ch9,FnB=2.82,1,5.026686875832998,19.842,excitation_per_wave_amplitude,pitch,wave_amplitude,309.5774427344296,-1235.1727075214787
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,rigid_mass,heave,heave,32.60032733,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,rigid_mass,heave,pitch,0.0,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,rigid_mass,pitch,heave,0.0,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,rigid_mass,pitch,pitch,11.080492655866367,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,added_mass,heave,heave,67.24054517228247,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,added_mass,heave,pitch,-10.570193696459405,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,added_mass,pitch,heave,-10.570193696459405,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,added_mass,pitch,pitch,8.655104505560654,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,radiation_damping,heave,heave,617.3415731540192,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,radiation_damping,heave,pitch,-640.5737609666241,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,radiation_damping,pitch,heave,106.80009215564534,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,radiation_damping,pitch,pitch,176.99661647952198,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,restoring,heave,heave,4514.819046847233,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,restoring,heave,pitch,-3091.2759860029832,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,restoring,pitch,heave,2007.0379031017178,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,restoring,pitch,pitch,806.2655863344758,0.0
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,excitation_per_wave_amplitude,heave,wave_amplitude,-1542.8574777074384,-1641.7565398083282
faltinsen_ch9,FnB=2.82,2,4.397973414093647,15.738999999999999,excitation_per_wave_amplitude,pitch,wave_amplitude,768.6046582703088,-1514.4455222224046
faltinsen_ch9,FnB=2.82,3,4.082523807148589,13.855,rigid_mass,heave,heave,32.60032733,0.0
faltinsen_ch9,FnB=2.82,3,4.082523807148589,13.855,rigid_mass,heave,pitch,0.0,0.0
faltinsen_ch9,FnB=2.82,3,4.082523807148589,13.855,rigid_mass,pitch,heave,0.0,0.0
faltinsen_ch9,FnB=2.82,3,4.082523807148589,13.855,rigid_mass,pitch,pitch,11.080492655866367,0.0
faltinsen_ch9,FnB=2.82,3,4.082523807148589,13.855,added_mass,heave,heave,67.24054517228247,0.0
faltinsen_ch9,FnB=2.82,3,4.082523807148589,13.855,added_mass,heave,pitch,-10.570193696459405,0.0
faltinsen_ch9,FnB=2.82,3,4.082523807148589,13.855,added_mass,pitch,heave,-10.570193696459405,0.0
faltinsen_ch9,FnB=2.82,3,4.082523807148589,13.855,added_mass,pitch,pitch,8.655104505560654,0.0
faltinsen_ch9,FnB=2.82,3,4.082523807148589,13.855,radiation_damping,heave,heave,617.3415731540192,0.0
