source,operator_part,omega_rad_s,speed_mps,row_dof,col_dof,row_index,col_index,added_mass_coefficient,damping_coefficient,added_mass_value,damping_value,dynamic_operator_real,dynamic_operator_imag,active_station_count,clipped_station_count,max_added_clip_per_m,max_damping_clip_per_m,max_condition_number,max_residual_norm,section_solver,status
pressure_raw_pdstrip_step,total,4.0,2.0,pitch,heave,4,2,A53,B53,0.02094483644459738,-47.90828789265394,-0.3351173831135581,-191.63315157061575,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_pdstrip_step,total,4.0,2.0,pitch,pitch,4,4,A55,B55,13.374580505624406,0.0901479991348495,-213.9932880899905,0.360591996539398,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,main_radiation,4.0,2.0,heave,heave,2,2,A33,B33,23.954143946326965,0.16755869155677908,-383.26630314123145,0.6702347662271163,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,main_radiation,4.0,2.0,heave,pitch,2,4,A35,B35,-0.020944836444597215,47.90828789265393,0.33511738311355543,191.63315157061572,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,main_radiation,4.0,2.0,pitch,heave,4,2,A53,B53,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,main_radiation,4.0,2.0,pitch,pitch,4,4,A55,B55,7.386044519042665,0.048258326245656846,-118.17671230468264,0.19303330498262739,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,forward_gradient,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,forward_gradient,4.0,2.0,heave,pitch,2,4,A35,B35,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,forward_gradient,4.0,2.0,pitch,heave,4,2,A53,B53,0.02094483644459738,-47.90828789265394,-0.3351173831135581,-191.63315157061575,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,forward_gradient,4.0,2.0,pitch,pitch,4,4,A55,B55,5.988535986581741,0.04188967288919265,-95.81657578530786,0.1675586915567706,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,total,4.0,2.0,heave,heave,2,2,A33,B33,23.954143946326965,0.16755869155677908,-383.26630314123145,0.6702347662271163,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,total,4.0,2.0,heave,pitch,2,4,A35,B35,-0.020944836444597215,47.90828789265393,0.33511738311355543,191.63315157061572,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,total,4.0,2.0,pitch,heave,4,2,A53,B53,0.02094483644459738,-47.90828789265394,-0.3351173831135581,-191.63315157061575,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_pdstrip_step,total,4.0,2.0,pitch,pitch,4,4,A55,B55,13.374580505624406,0.0901479991348495,-213.9932880899905,0.360591996539398,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,main_radiation,4.0,2.0,heave,heave,2,2,A33,B33,23.954143946326965,0.16755869155677908,-383.26630314123145,0.6702347662271163,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,main_radiation,4.0,2.0,heave,pitch,2,4,A35,B35,-0.020944836444597215,47.90828789265393,0.33511738311355543,191.63315157061572,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,main_radiation,4.0,2.0,pitch,heave,4,2,A53,B53,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,main_radiation,4.0,2.0,pitch,pitch,4,4,A55,B55,7.386044519042665,0.048258326245656846,-118.17671230468264,0.19303330498262739,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,forward_gradient,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,forward_gradient,4.0,2.0,heave,pitch,2,4,A35,B35,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,forward_gradient,4.0,2.0,pitch,heave,4,2,A53,B53,0.02094483644459738,-47.90828789265394,-0.3351173831135581,-191.63315157061575,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,forward_gradient,4.0,2.0,pitch,pitch,4,4,A55,B55,5.988535986581741,0.04188967288919265,-95.81657578530786,0.1675586915567706,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,total,4.0,2.0,heave,heave,2,2,A33,B33,23.954143946326965,0.16755869155677908,-383.26630314123145,0.6702347662271163,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,total,4.0,2.0,heave,pitch,2,4,A35,B35,-0.020944836444597215,47.90828789265393,0.33511738311355543,191.63315157061572,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,total,4.0,2.0,pitch,heave,4,2,A53,B53,0.02094483644459738,-47.90828789265394,-0.3351173831135581,-191.63315157061575,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
force_pdstrip_step,total,4.0,2.0,pitch,pitch,4,4,A55,B55,13.374580505624406,0.0901479991348495,-213.9932880899905,0.360591996539398,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,main_radiation,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,main_radiation,4.0,2.0,heave,pitch,2,4,A35,B35,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,main_radiation,4.0,2.0,pitch,heave,4,2,A53,B53,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,main_radiation,4.0,2.0,pitch,pitch,4,4,A55,B55,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,forward_gradient,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,forward_gradient,4.0,2.0,heave,pitch,2,4,A35,B35,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,forward_gradient,4.0,2.0,pitch,heave,4,2,A53,B53,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,forward_gradient,4.0,2.0,pitch,pitch,4,4,A55,B55,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,total,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,total,4.0,2.0,heave,pitch,2,4,A35,B35,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,total,4.0,2.0,pitch,heave,4,2,A53,B53,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_raw_minus_force_pdstrip_step,total,4.0,2.0,pitch,pitch,4,4,A55,B55,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,main_radiation,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,main_radiation,4.0,2.0,heave,pitch,2,4,A35,B35,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,main_radiation,4.0,2.0,pitch,heave,4,2,A53,B53,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,main_radiation,4.0,2.0,pitch,pitch,4,4,A55,B55,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,forward_gradient,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,forward_gradient,4.0,2.0,heave,pitch,2,4,A35,B35,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,forward_gradient,4.0,2.0,pitch,heave,4,2,A53,B53,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,forward_gradient,4.0,2.0,pitch,pitch,4,4,A55,B55,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,total,4.0,2.0,heave,heave,2,2,A33,B33,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,total,4.0,2.0,heave,pitch,2,4,A35,B35,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,total,4.0,2.0,pitch,heave,4,2,A53,B53,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
pressure_clipped_minus_force_pdstrip_step,total,4.0,2.0,pitch,pitch,4,4,A55,B55,-0.0,0.0,0.0,0.0,3,0,0.0,0.0,4.054656915845401,3.5402192946470904e-16,collocation_pressure_transfer_pdstrip_step,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated
