xi,eta
4.5516072911579935,-0.036166912411188884
4.548708775390553,-0.03704643376920291
4.545703453323628,-0.03799230260939968
4.542588365860897,-0.039007589588606804
4.539358396084247,-0.04008918529162289
4.536007606970325,-0.041232312468209104
4.532529353838341,-0.04243083050913439
4.528924078863601,-0.0436994756151358
4.525197074394183,-0.04506584521270433
4.521350477776088,-0.04654688741023174
4.517376756765109,-0.04813401743146738
4.513268506656696,-0.0498204965353812
4.509030783942908,-0.051630111653373556
4.504675487859032,-0.05359990395184359
4.500211100004973,-0.055755027788200656
4.495646696919729,-0.05811845467131598
4.490991239849661,-0.060709804297037324
4.486267915975838,-0.06356975271165684
4.481503238433284,-0.06673633293514009
4.476727568203993,-0.07024491850367745
4.471987400320813,-0.07414259724214195
4.4673341450055215,-0.0784688813292794
4.46283261761088,-0.08326351029749299
4.458548012167184,-0.088551237166743
4.454594124789134,-0.09437737129187455
4.4511130550470925,-0.10077444312293306
4.448229847950847,-0.10773183329568305
4.446073129009833,-0.11521314073715873
4.444793645020467,-0.1231582830126244
4.444506495816463,-0.13146922179566292
4.445223288766551,-0.14003053320767492
4.446888640380641,-0.1487462670660696
4.449475057895564,-0.15753648107969193
4.452939693235565,-0.16633851623962131
4.4572077241599635,-0.1751193976697021
4.462201273190781,-0.18386908487115108
4.467884975503671,-0.19257014633905908
4.474250994222358,-0.2011941719006078
4.481265332925098,-0.20973618451111278
4.488897636790746,-0.21819663928347258
4.497135863119015,-0.22656595292768794
4.505961565228588,-0.23484452880358236
4.515370782528207,-0.24302151001813443
4.525353471175717,-0.25109501745971297
4.535899088903262,-0.25906725710903944
4.546996052972258,-0.2669454860889431
4.558634660999882,-0.27473820210476685
4.5708127658359095,-0.28244566191896425
4.583530946371103,-0.2900654882781231
4.59678183377061,-0.29761049015900487
4.6105599768635495,-0.30509340744480834
4.624867933999226,-0.31251461066393194
4.639704972707473,-0.3198821089516073
4.655067745271168,-0.32721134952613806
4.670956216727272,-0.33451319869681256
4.6873727836878265,-0.34179483875643263
4.7043217823738335,-0.3490601669789355
4.721808695758297,-0.3563111205103965
4.739839643411249,-0.36354856694530585
4.75842355093334,-0.3707665686387414
4.77756675323445,-0.3779657418784876
4.797275162698932,-0.3851481952721335
4.8175551391326845,-0.39231521723114676
4.838411167602112,-0.3994738486937009
4.859850370701137,-0.406624019143382
4.88188027843659,-0.4137644815394894
4.9045080994469945,-0.4208949658283662
4.927740626543188,-0.4280165857963479
4.9515818744801,-0.4351398424842357
4.976036339074237,-0.4422743744846587
5.001109594179691,-0.4494266193125041
5.026809481998081,-0.45659516464606476
5.05314454837681,-0.463775711141838
5.080121956531149,-0.47096861030629195
5.107747298170458,-0.4781799927157276
5.136025859899282,-0.48541725988859674
5.164965094301293,-0.4926792669520239
5.194574312251206,-0.4999568319174414
5.224861602621114,-0.5072448294523444
5.255831861664698,-0.5145508773903829
5.287488827595299,-0.5218875332130377
5.319838816208417,-0.5292561461722799
5.352889927067905,-0.5366495304764254
5.3866483599833765,-0.5440680789434065
5.4211172724724905,-0.5515255598856514
5.456301021148482,-0.5590299990315036
5.492207743413437,-0.5665709532684753
5.528845227048624,-0.5741383006261748
5.566216962336484,-0.5817416369226968
5.60432590282829,-0.5893927040230451
5.6431792459485335,-0.5970812717171974
5.682784040430154,-0.6047963463683433
5.723140903632695,-0.6125587921194571
5.76425085323627,-0.6203869923017346
5.806123657355636,-0.6282522132713536
5.848764523694768,-0.6361478930366394
5.892172444965836,-0.6440998594460343
5.93634882263514,-0.6521201301481082
5.981302587573923,-0.6601777174257099
6.027035979283325,-0.6682767968001841
6.073547836877828,-0.6764395582116045
6.120843843489817,-0.6846478766470838
6.168925479344816,-0.69290587090029
6.217790107395671,-0.7012402705665586
6.2674444752085785,-0.7096212210337627
6.31789127540564,-0.7180404613238719
6.36912450432156,-0.726540192628374
6.421148435882155,-0.7350992744947079
6.473966224081526,-0.7437009847869024
6.527572877481881,-0.7523765877142624
6.581972172885137,-0.7611014591106638
6.637162521537453,-0.7698820346066318
6.693138145924121,-0.7787493011543601
6.749904355488702,-0.7876622159382024
6.807457453859023,-0.7966344106577108
6.865794296834164,-0.8056740661031846
6.9249151407057905,-0.8147652112551274
6.984811864489973,-0.8239440626507168
7.045488210744193,-0.833167245759949
7.106938052950691,-0.8424535312752895
7.169155321887927,-0.8518193137576746
7.232141089821326,-0.8612311719522877
7.295882534272788,-0.8707460860438789
7.360385020381544,-0.8802968302603875
7.425638496075174,-0.8899172412114541
7.491636952243941,-0.8996117099050986
7.558378310033785,-0.9093553655579605
7.625850539154362,-0.9191889359344321
7.694057388256016,-0.9290423414206852
7.762981105048982,-0.9389912299935135
7.832624841460645,-0.94896413947368
7.902970242915842,-0.9590367277279729
7.974020055063992,-0.9691349112506815
8.045761242516487,-0.979292542746562
8.118184428326998,-0.9895155580537863
8.19128273197419,-0.9997897672671836
8.265041579295874,-1.0101532688946606
8.33946109271989,-1.0205370333246895
8.414519778740916,-1.0310240429503468
8.490220850570468,-1.041517923631858
8.566534977554625,-1.052153788894051
8.643473952536503,-1.0627684530145152
8.721005143489345,-1.073516777445009
8.799137657640452,-1.0842496628309213
8.87784513044587,-1.0950727243236302
8.957118670342071,-1.105962663164581
9.036947892842907,-1.116904837837915
9.117321730539889,-1.1278873988395286
9.19822598954207,-1.1389192672919013
9.279646510410913,-1.1500071422354927
9.36157253430682,-1.1611307495197456
9.443990807997423,-1.1722861437929117
9.526885866986687,-1.1834838414930393
9.610243788489237,-1.1947211580359351
9.694049910250515,-1.2059991059582902
9.778290124472063,-1.2173128479826372
9.862950794727785,-1.2286523294066378
9.948014668377452,-1.2400328651451744
10.033465414717112,-1.2514613794167029
10.119289841026022,-1.2629198307098242
10.205472005515256,-1.2744092960884208
10.291994864314844,-1.2859377720762093
10.378842557416394,-1.2975030862308292
10.465998397613983,-1.3091080485616902
10.55344743253522,-1.3207412769889293
10.641174585404682,-1.3323912092728671
10.729161129903078,-1.3440727338529657
10.817390542988607,-1.355783219084398
10.905848539666046,-1.3675022797893617
10.994517956296834,-1.3792304120406405
11.083381516143687,-1.390968256417236
11.17242215473375,-1.402714206542346
11.26162210510561,-1.4144714154737694
11.35096604569613,-1.4262239780497277
11.440437095538657,-1.437967372673985
11.530015243391102,-1.4497206014594972
11.619683634600225,-1.4614783772514202
11.70942628179164,-1.4732285985887623
11.799224812936508,-1.4849772525351712
11.889061558409507,-1.4967249446228534
11.978918203577948,-1.508477265090328
12.068776878810025,-1.5202365258024744
12.158622539326611,-1.5319836485505793
12.248437432584755,-1.5437205306335584
12.338202231806664,-1.5554614755651468
12.427901352471535,-1.5671925951323902
12.517518892846894,-1.578902934766694
12.607037603690452,-1.5905924259301376
12.696440976859602,-1.602255984251622
12.785711122126617,-1.6138998515834608
12.874831876107447,-1.6255178407197084
12.963789095271746,-1.637089118691981
13.052564867335796,-1.64862272760972
13.141141189710122,-1.6601294669517785
13.229503302869228,-1.6715962644853044
13.317635225926988,-1.6830205993985774
13.405520695436259,-1.694403358145386
13.493143540468678,-1.705746012192821
13.580486245726949,-1.7170617764471086
13.667534360964153,-1.7283416133090062
13.754274484032488,-1.7395698737669583
13.840689464208777,-1.7507613897006762
13.926763641255828,-1.761921070759424
14.012483960582571,-1.7730353720432173
14.09783626009156,-1.7841010010492557
14.182806999740624,-1.7951116217696477
14.267381946278874,-1.8060680529665327
14.351545971935376,-1.816979874654442
14.43528772844722,-1.8278294069241134
14.518595718198934,-1.8386020458375718
14.6014549012711,-1.8493125551641096
14.683852299597994,-1.8599618138258955
14.765776590000367,-1.870539973087348
14.847215569049354,-1.8810461099640894
14.928157898067006,-1.8914747535336793
15.008590790183431,-1.901833866554182
15.08850102573076,-1.9121370069077088
15.167879519433265,-1.9223679061000292
15.246716543265913,-1.932517562744882
15.324999336620232,-1.9426028347109967
15.40271746743702,-1.9526248320423834
15.47986192438189,-1.962576004159853
15.556423385154366,-1.9724535942566446
15.632393679368194,-1.9822483102972703
15.707762911000964,-1.9919666517761225
15.782520841184315,-2.001620195290331
15.856661522281057,-2.011189701559722
15.930178499489921,-2.02066229593848
16.003062206348584,-2.030051693041696
16.075304963695693,-2.0393594410221065
16.146900417053907,-2.0485792762206714
16.217841996236956,-2.0577090805990332
16.288124352749644,-2.0667397098439224
16.35774039904286,-2.075678020387064
16.42668194227063,-2.0845419655845614
16.494944956991386,-2.0933195335089274
16.562526113251877,-2.101995767567935
16.629418779121384,-2.1105838687692633
16.695617361808683,-2.11909140126728
16.761118096483322,-2.127514132642605
16.825917110784104,-2.135851094378813
16.890012038586843,-2.1440920169582283
16.953399773858145,-2.1522347689177024
17.016074814150986,-2.1602982408639653
17.07803465547454,-2.1682803372532726
17.13927970874931,-2.1761586685108774
17.199807609841308,-2.1839346964976474
17.259614953431957,-2.1916202883418974
17.318700303087706,-2.1992142575544342
17.377062373112565,-2.2067164835956046
17.434700854499006,-2.2141214574189476
17.491616495241928,-2.221417606105108
17.547805422913505,-2.228631525572131
17.60326879579996,-2.2357527290490142
17.658006910639703,-2.2427795413032694
17.712020085499436,-2.249712180601548
17.76530887419164,-2.256551055222661
17.8178740782927,-2.263296635141301
17.86971676557394,-2.269949272810775
17.92083820582826,-2.2765096668319984
17.971239970695567,-2.282978046881797
18.020923800224583,-2.2893551756242236
18.069891778301955,-2.295640943337166
18.118146100786902,-2.3018361352513503
18.165689351538806,-2.3079402416498564
18.212524161414915,-2.313954073801397
18.25865357617311,-2.319876857785785
18.304080637420117,-2.3257094570004564
18.348808815878556,-2.331450956042858
18.392841508898474,-2.3371025327051704
18.436182545176447,-2.3426634839364766
18.478835610207756,-2.34813566029617
18.52080518048832,-2.353516141202618
18.562094692045168,-2.3588114725706255
18.60270944269614,-2.364014989804231
18.642653053959332,-2.3691343729735648
18.68193044638905,-2.374168391067102
18.72054679708296,-2.3791149922505146
18.75850595124977,-2.3839836555305953
18.79581471138425,-2.388761881434387
18.832476503501596,-2.39346456599261
18.868498254457958,-2.3980803015478247
18.9038840484118,-2.4026208204903914
18.938640729294917,-2.4070772561339733
18.972773289529414,-2.411456059849743
19.00628753091379,-2.4157582101385398
19.03919006428164,-2.4199791794506824
19.071486476061793,-2.424123178836605
19.103182743857236,-2.4281920853367662
19.13428601101564,-2.4321793648653034
19.164801367718134,-2.4360951224910345
19.19473609314878,-2.4399329921540467
19.224096552814732,-2.4436942845125604
19.252888634474054,-2.4473845583906457
19.281119176008165,-2.4510024373755743
19.30879538939276,-2.4545440637268574
19.33592310804146,-2.4580167500329675
19.362508258770443,-2.461427440780138
19.388559525297918,-2.4647619005163186
19.414083173840762,-2.4680250484351656
19.43908346355911,-2.4712377369037632
19.463570180461595,-2.4743779286780376
19.487550054017415,-2.477447604899148
19.511028345931237,-2.4804603739101116
19.534012244247396,-2.483414930462716
19.556511072219685,-2.4862934375295116
