residual_row,shape_mode,value,finite_difference_step,jacobian_condition_number
0,0,-4.603728634602895,2.383164791418585e-05,504.67931073343703
0,1,-9.815797787539084,1.1030661373771934e-05,504.67931073343703
0,2,-13.982029883646389,7.571148306691516e-06,504.67931073343703
0,3,-16.52837413671387,6.199447415304198e-06,504.67931073343703
0,4,-17.78736209062988,5.523450356769007e-06,504.67931073343703
0,5,-18.19302227331588,5.138887247784545e-06,504.67931073343703
0,6,-18.08460260215983,4.896605020360281e-06,504.67931073343703
0,7,-17.71393532779156,4.731903815715745e-06,504.67931073343703
0,8,-17.271283004178244,4.6131984386998624e-06,504.67931073343703
0,9,-16.907816931416185,4.523612019056852e-06,504.67931073343703
0,10,-16.744404263249418,4.453460436369124e-06,504.67931073343703
0,11,-16.87988188520517,4.396857322230446e-06,504.67931073343703
0,12,-17.39225882591028,4.350050914587547e-06,504.67931073343703
0,13,-18.34299604215928,4.310553209550123e-06,504.67931073343703
0,14,-19.776828903821546,4.276657861851593e-06,504.67931073343703
0,15,-21.72529009336732,4.2471603878778405e-06,504.67931073343703
0,16,-24.206892034484188,4.221189061235899e-06,504.67931073343703
0,17,-27.23013979804748,4.198099054035488e-06,504.67931073343703
0,18,-30.79426880239252,4.1774041034590455e-06,504.67931073343703
0,19,-34.89151089828509,4.158731193328819e-06,504.67931073343703
0,20,-39.50853265501362,4.1417897712324734e-06,504.67931073343703
0,21,-44.62799350191703,4.126350388255113e-06,504.67931073343703
0,22,-50.23021625818405,4.112229590555284e-06,504.67931073343703
0,23,-56.29395683730248,4.09927904630843e-06,504.67931073343703
0,24,-62.79823929822263,4.087377596222839e-06,504.67931073343703
0,25,-69.7222610659818,4.076425356768718e-06,504.67931073343703
0,26,-77.04715778079454,4.066339287368298e-06,504.67931073343703
0,27,-84.75531901362451,4.057049816815849e-06,504.67931073343703
0,28,-92.83200844785118,4.048498246440138e-06,504.67931073343703
0,29,-101.26407691790992,4.040634730044412e-06,504.67931073343703
0,30,-110.04160713800724,4.033416687117023e-06,504.67931073343703
0,31,-119.15619130233696,4.026807545080431e-06,504.67931073343703
0,32,-128.60262879880955,4.020775734196604e-06,504.67931073343703
0,33,-138.3767063106642,4.015293878427826e-06,504.67931073343703
0,34,-148.4768218100108,4.010338138950187e-06,504.67931073343703
0,35,-158.90152679304794,4.005887677122789e-06,504.67931073343703
0,36,-169.6513667068973,4.001924212495751e-06,504.67931073343703
0,37,-180.7264309906966,3.998431658047233e-06,504.67931073343703
0,38,-192.12823411987227,3.995395819187547e-06,504.67931073343703
0,39,-203.8574693740248,3.992804145953437e-06,504.67931073343703
0,40,-215.91579370378517,3.99064552876151e-06,504.67931073343703
0,41,-228.30381800973265,3.988910129159986e-06,504.67931073343703
0,42,-241.02279687874187,3.987589237972396e-06,504.67931073343703
0,43,-254.07286379551095,3.98667515476038e-06,504.67931073343703
0,44,-267.4545224632005,3.986161083552315e-06,504.67931073343703
0,45,-281.1672009029103,3.986041040352038e-06,504.67931073343703
0,46,-295.21053159872486,3.986309769320147e-06,504.67931073343703
0,47,-309.5831246894956,3.986962666489711e-06,504.67931073343703
0,48,-324.2836552205928,3.987995711082193e-06,504.67931073343703
0,49,-339.3099251422305,3.989405404715102e-06,504.67931073343703
0,50,-354.6595978044601,3.991188718976019e-06,504.67931073343703
0,51,-370.3296736760339,3.993343052332517e-06,504.67931073343703
0,52,-386.3167829660117,3.995866197283354e-06,504.67931073343703
0,53,-402.61718155757023,3.998756317392203e-06,504.67931073343703
0,54,-419.2265355887282,4.002011932233841e-06,504.67931073343703
0,55,-436.14045082532766,4.005631907542165e-06,504.67931073343703
0,56,-453.353750748272,4.009615447886281e-06,504.67931073343703
0,57,-470.86162669812217,4.013962088907668e-06,504.67931073343703
0,58,-488.6582429333496,4.018671685755926e-06,504.67931073343703
0,59,-506.738675676458,4.023744395806903e-06,504.67931073343703
0,60,-525.0965405229095,4.029180656843136e-06,504.67931073343703
0,61,-543.7268819830343,4.034981163480625e-06,504.67931073343703
0,62,-562.6227055988285,4.041146844533782e-06,504.67931073343703
0,63,-581.7795276570906,4.04767884459223e-06,504.67931073343703
1,0,0.2062514084266428,2.383164791418585e-05,504.67931073343703
1,1,0.4513649337287122,1.1030661373771934e-05,504.67931073343703
1,2,0.6728308504096335,7.571148306691516e-06,504.67931073343703
1,3,0.8539082438705689,6.199447415304198e-06,504.67931073343703
1,4,1.0174109778306897,5.523450356769007e-06,504.67931073343703
1,5,1.191422006837096,5.138887247784545e-06,504.67931073343703
1,6,1.4000951388245848,4.896605020360281e-06,504.67931073343703
1,7,1.663754716504222,4.731903815715745e-06,504.67931073343703
1,8,1.9994593252938488,4.6131984386998624e-06,504.67931073343703
1,9,2.421968354125193,4.523612019056852e-06,504.67931073343703
1,10,2.943757916127478,4.453460436369124e-06,504.67931073343703
1,11,3.5755495181045087,4.396857322230446e-06,504.67931073343703
1,12,4.326014225347607,4.350050914587547e-06,504.67931073343703
1,13,5.202227612819016,4.310553209550123e-06,504.67931073343703
1,14,6.209382280768261,4.276657861851593e-06,504.67931073343703
1,15,7.351249564384689,4.2471603878778405e-06,504.67931073343703
1,16,8.630024300630586,4.221189061235899e-06,504.67931073343703
1,17,10.04666963405392,4.198099054035488e-06,504.67931073343703
1,18,11.600980562470822,4.1774041034590455e-06,504.67931073343703
1,19,13.291782721133478,4.158731193328819e-06,504.67931073343703
1,20,15.117174094634288,4.1417897712324734e-06,504.67931073343703
1,21,17.0744821007619,4.126350388255113e-06,504.67931073343703
1,22,19.160749433138545,4.112229590555284e-06,504.67931073343703
1,23,21.372508410328862,4.09927904630843e-06,504.67931073343703
1,24,23.7062369804839,4.087377596222839e-06,504.67931073343703
1,25,26.158136809014472,4.076425356768718e-06,504.67931073343703
1,26,28.72458949326565,4.066339287368298e-06,504.67931073343703
1,27,31.401784092607084,4.057049816815849e-06,504.67931073343703
1,28,34.1862316875004,4.048498246440138e-06,504.67931073343703
1,29,37.074329299630406,4.040634730044412e-06,504.67931073343703
1,30,40.06281633842773,4.033416687117023e-06,504.67931073343703
1,31,43.148337982398814,4.026807545080431e-06,504.67931073343703
1,32,46.32790316792751,4.020775734196604e-06,504.67931073343703
1,33,49.5982931478712,4.015293878427826e-06,504.67931073343703
1,34,52.956738475584885,4.010338138950187e-06,504.67931073343703
1,35,56.400117681021975,4.005887677122789e-06,504.67931073343703
1,36,59.92564002678104,4.001924212495751e-06,504.67931073343703
1,37,63.53020028038907,3.998431658047233e-06,504.67931073343703
1,38,67.21091605712326,3.995395819187547e-06,504.67931073343703
1,39,70.96451582159676,3.992804145953437e-06,504.67931073343703
1,40,74.78793974540265,3.99064552876151e-06,504.67931073343703
1,41,78.67771400260409,3.988910129159986e-06,504.67931073343703
1,42,82.6305193456111,3.987589237972396e-06,504.67931073343703
1,43,86.64261601644574,3.98667515476038e-06,504.67931073343703
1,44,90.71039255015036,3.986161083552315e-06,504.67931073343703
1,45,94.829811278255,3.986041040352038e-06,504.67931073343703
1,46,98.99694583416422,3.986309769320147e-06,504.67931073343703
1,47,103.2074575800658,3.986962666489711e-06,504.67931073343703
1,48,107.4571060587719,3.987995711082193e-06,504.67931073343703
1,49,111.74124462582348,3.989405404715102e-06,504.67931073343703
1,50,116.05527954740973,3.991188718976019e-06,504.67931073343703
1,51,120.3942885123436,3.993343052332517e-06,504.67931073343703
1,52,124.75335033924536,3.995866197283354e-06,504.67931073343703
1,53,129.1272581815035,3.998756317392203e-06,504.67931073343703
1,54,133.5107761081233,4.002011932233841e-06,504.67931073343703
1,55,137.8984199039359,4.005631907542165e-06,504.67931073343703
1,56,142.28465813722997,4.009615447886281e-06,504.67931073343703
1,57,146.66376700350122,4.013962088907668e-06,504.67931073343703
1,58,151.02995226699255,4.018671685755926e-06,504.67931073343703
1,59,155.37725062557348,4.023744395806903e-06,504.67931073343703
1,60,159.69963520562365,4.029180656843136e-06,504.67931073343703
1,61,163.99094832820757,4.034981163480625e-06,504.67931073343703
1,62,168.24494867096587,4.041146844533782e-06,504.67931073343703
1,63,172.45545425706993,4.04767884459223e-06,504.67931073343703
2,0,-5.869340438072071,2.383164791418585e-05,504.67931073343703
2,1,-12.555010590275955,1.1030661373771934e-05,504.67931073343703
2,2,-17.984348452654334,7.571148306691516e-06,504.67931073343703
2,3,-21.44285079812112,6.199447415304198e-06,504.67931073343703
2,4,-23.36006650442135,5.523450356769007e-06,504.67931073343703
2,5,-24.291899632627977,5.138887247784545e-06,504.67931073343703
2,6,-24.672635144914587,4.896605020360281e-06,504.67931073343703
2,7,-24.825002205792533,4.731903815715745e-06,504.67931073343703
2,8,-24.99284244052375,4.6131984386998624e-06,504.67931073343703
2,9,-25.37002686669401,4.523612019056852e-06,504.67931073343703
2,10,-26.111379879590785,4.453460436369124e-06,504.67931073343703
2,11,-27.3435745529413,4.396857322230446e-06,504.67931073343703
2,12,-29.16632860636744,4.350050914587547e-06,504.67931073343703
2,13,-31.65813970386975,4.310553209550123e-06,504.67931073343703
2,14,-34.8756976602433,4.276657861851593e-06,504.67931073343703
2,15,-38.85860498580529,4.2471603878778405e-06,504.67931073343703
2,16,-43.62925002479525,4.221189061235899e-06,504.67931073343703
2,17,-49.19670015782469,4.198099054035488e-06,504.67931073343703
2,18,-55.55771620782909,4.1774041034590455e-06,504.67931073343703
2,19,-62.69936431102154,4.158731193328819e-06,504.67931073343703
2,20,-70.60118921512323,4.1417897712324734e-06,504.67931073343703
2,21,-79.23662801071596,4.126350388255113e-06,504.67931073343703
2,22,-88.57583690148252,4.112229590555284e-06,504.67931073343703
2,23,-98.58595854677304,4.09927904630843e-06,504.67931073343703
2,24,-109.23412480925248,4.087377596222839e-06,504.67931073343703
2,25,-120.48671119273752,4.076425356768718e-06,504.67931073343703
2,26,-132.31235390084382,4.066339287368298e-06,504.67931073343703
2,27,-144.6802648312258,4.057049816815849e-06,504.67931073343703
2,28,-157.5632100522752,4.048498246440138e-06,504.67931073343703
2,29,-170.93505098778678,4.040634730044412e-06,504.67931073343703
2,30,-184.7736899633857,4.033416687117023e-06,504.67931073343703
2,31,-199.0580825537232,4.026807545080431e-06,504.67931073343703
2,32,-213.7712830063109,4.020775734196604e-06,504.67931073343703
2,33,-228.8965918128553,4.015293878427826e-06,504.67931073343703
2,34,-244.42097145061445,4.010338138950187e-06,504.67931073343703
2,35,-260.3306036850813,4.005887677122789e-06,504.67931073343703
2,36,-276.61447021165577,4.001924212495751e-06,504.67931073343703
2,37,-293.26017310570194,3.998431658047233e-06,504.67931073343703
2,38,-310.25736570127447,3.995395819187547e-06,504.67931073343703
