route,configuration,frequency_index,omega_0_rad_s,omega_e_rad_s,term,row,column,value_real,value_imag
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,rigid_mass,heave,heave,32.60032733,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,rigid_mass,heave,pitch,0.0,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,rigid_mass,pitch,heave,0.0,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,rigid_mass,pitch,pitch,11.080492655866367,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,added_mass,heave,heave,67.24054517228247,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,added_mass,heave,pitch,-10.570193696459405,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,added_mass,pitch,heave,-10.570193696459405,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,added_mass,pitch,pitch,8.655104505560654,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,radiation_damping,heave,heave,617.3415731540192,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,radiation_damping,heave,pitch,-640.5737609666241,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,radiation_damping,pitch,heave,106.80009215564534,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,radiation_damping,pitch,pitch,176.99661647952198,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,restoring,heave,heave,4514.819046847233,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,restoring,heave,pitch,-3091.2759860029832,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,restoring,pitch,heave,2007.0379031017178,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,restoring,pitch,pitch,806.2655863344758,0.0
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,excitation_per_wave_amplitude,heave,wave_amplitude,-1452.437160761316,-2091.881220506479
faltinsen_ch9,FnB=2.82,0,4.082523807148589,13.855,excitation_per_wave_amplitude,pitch,wave_amplitude,882.8287703833837,-1629.7385866817342
faltinsen_ch9,FnB=2.82,1,3.7696685675835337,12.101749999999997,rigid_mass,heave,heave,32.60032733,0.0
faltinsen_ch9,FnB=2.82,1,3.7696685675835337,12.101749999999997,rigid_mass,heave,pitch,0.0,0.0
faltinsen_ch9,FnB=2.82,1,3.7696685675835337,12.101749999999997,rigid_mass,pitch,heave,0.0,0.0
faltinsen_ch9,FnB=2.82,1,3.7696685675835337,12.101749999999997,rigid_mass,pitch,pitch,11.080492655866367,0.0
