component,sigma,omega_rad_s,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_subtraction,restoring_matrices_sha256,target_identifier,beam_m,deadrise_deg,trim_deg,fn_b,mean_wetted_length_over_b,lcg_from_transom_m,rho_water_kg_m3,gravity_m_s2,matrix_coordinate_contract,response_calibration_used
front,1.13,6.275166034286394,A53,-8.491085594953216,-0.8303376658980345,0.07889080232264138,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.13,6.275166034286394,A55,-2.439301238293134,-0.7501184306159827,0.1859630895020237,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.13,6.275166034286394,B33,38.20833071250828,0.21395868814412936,0.09631961048705868,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.13,6.275166034286394,B35,16.599286854545667,0.29230360553396395,0.21171740754602092,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.13,6.275166034286394,B53,23.79523437934997,0.41901997745794756,0.07889080232264138,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.13,6.275166034286394,B55,10.406923878485797,0.57628856237511,0.1859630895020237,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.13,6.275166034286394,A33,-4.479250196566093,-0.1392912903171526,0.010945552467431058,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.13,6.275166034286394,A35,8.698966263325246,0.8506661794939815,0.009392700066904291,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.13,6.275166034286394,A53,1.6514458409127206,0.16149380071206793,0.011747420612472331,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.13,6.275166034286394,A55,-3.0634350404072923,-0.9420480950570408,0.009940379437960698,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.13,6.275166034286394,B33,60.13089978492039,0.3367205055806294,0.010945552467431058,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.13,6.275166034286394,B35,-109.92809321725143,-1.9357685832194,0.009392700066904291,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.13,6.275166034286394,B53,-20.670864178832385,-0.3640016695850362,0.011747420612472331,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.13,6.275166034286394,B55,39.07502733607034,2.1637989852913706,0.009940379437960698,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.13,6.275166034286394,A33,-9.007651265250487,-0.28011102581980074,0.028728705351279454,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.13,6.275166034286394,A35,10.742311220442403,1.050483536573224,0.06804812981851269,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.13,6.275166034286394,A53,-1.2408057453247971,-0.12133757631865444,0.028335358313013162,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.13,6.275166034286394,A55,1.1610069641936824,0.3570254908428555,0.0699327073889153,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.13,6.275166034286394,B33,105.28941004861566,0.5895987505702848,0.028728705351279454,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.13,6.275166034286394,B35,-50.91338297205782,-0.896554505206866,0.06804812981851269,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.13,6.275166034286394,B53,12.127897796600648,0.21356509376322938,0.028335358313013162,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.13,6.275166034286394,B55,-4.86790039410183,-0.26956239448446384,0.0699327073889153,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.13,6.275166034286394,A33,-2.346495047132919,-0.07296898107824402,0.030167515685574086,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.13,6.275166034286394,A35,9.89301421870709,0.9674313423409288,0.019959792036652622,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.13,6.275166034286394,A53,0.24953739628702634,0.024402097572823248,0.021109256550004576,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.13,6.275166034286394,A55,-1.103920860247655,-0.33947073457505705,0.018540238178949422,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.13,6.275166034286394,B33,87.01741936732891,0.48727941122605034,0.030167515685574086,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.13,6.275166034286394,B35,-84.74330373996912,-1.4922793638733594,0.019959792036652622,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.13,6.275166034286394,B53,-9.683451578722575,-0.170519844332893,0.021109256550004576,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.13,6.275166034286394,B55,10.434181853925123,0.5777979862608424,0.018540238178949422,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.13,6.275166034286394,A33,-26.914989320418858,-0.8369757050382275,0.0402076653169635,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.13,6.275166034286394,A35,-1.4632201196631303,-0.14308733144537575,0.18006979728263708,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.13,6.275166034286394,A53,-11.28899565858002,-1.1039434475904641,0.049392407983181244,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.13,6.275166034286394,A55,-1.6929937174793372,-0.5206186798342894,0.17510418412314904,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.13,6.275166034286394,B33,101.6621518220326,0.5692868605387832,0.0402076653169635,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.13,6.275166034286394,B35,3.777958640732927,0.06652761301862892,0.18006979728263708,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.13,6.275166034286394,B53,37.908486588827344,0.6675459860021461,0.049392407983181244,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.13,6.275166034286394,B55,2.9246829301992574,0.16195576530850805,0.17510418412314904,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.13,6.275166034286394,A33,-15.83339650894951,-0.49237129721519773,0.018414517017169667,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.13,6.275166034286394,A35,29.334291702474687,2.868581058408129,0.026456861573987717,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.13,6.275166034286394,A53,0.6601774918749502,0.06455832196623677,0.029149382631347226,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.13,6.275166034286394,A55,-3.0063489364612623,-0.9244933387892416,0.019025058363722973,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.13,6.275166034286394,B33,252.437729200865,1.4135986673769647,0.018414517017169667,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.13,6.275166034286394,B35,-245.5847799292781,-4.324602452299621,0.026456861573987717,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.13,6.275166034286394,B53,-18.226417960954286,-0.3209564201546994,0.029149382631347226,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.13,6.275166034286394,B55,44.6413087958936,2.472034577067747,0.019025058363722973,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.13,6.275166034286394,A33,-26.914989320418858,-0.8369757050382275,0.0402076653169635,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.13,6.275166034286394,A35,-1.4632201196631303,-0.14308733144537575,0.18006979728263708,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.13,6.275166034286394,A53,-11.28899565858002,-1.1039434475904641,0.049392407983181244,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.13,6.275166034286394,A55,-1.6929937174793372,-0.5206186798342894,0.17510418412314904,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.13,6.275166034286394,B33,101.6621518220326,0.5692868605387832,0.0402076653169635,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.13,6.275166034286394,B35,3.777958640732927,0.06652761301862892,0.18006979728263708,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.13,6.275166034286394,B53,37.908486588827344,0.6675459860021461,0.049392407983181244,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.13,6.275166034286394,B55,2.9246829301992574,0.16195576530850805,0.17510418412314904,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.13,6.275166034286394,A33,-42.74838582936836,-1.329347002253425,0.02102645275714193,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.13,6.275166034286394,A35,27.87107158281163,2.7254937269627604,0.04633573472541295,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.13,6.275166034286394,A53,-10.628818166705075,-1.0393851256242277,0.0549378263805521,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.13,6.275166034286394,A55,-4.699342653940596,-1.4451120186235298,0.08343016743450307,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.13,6.275166034286394,B33,354.0998810228978,1.9828855279157491,0.02102645275714193,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.13,6.275166034286394,B35,-241.80682128854536,-4.2580748392809955,0.04633573472541295,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.13,6.275166034286394,B53,19.68206862787305,0.34658956584744666,0.0549378263805521,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
